Lat,Lon,Counts
62.30833333,-72.52583333,1
62.30833333,-72.52583333,1
62.54166667,-73.14611111,1
63.03694444,-74.56138889,1
63.41805556,-72.99,1
63.41805556,-72.98444444,1
63.41805556,-72.98444444,1
63.42888889,-73.55305556,1
63.14,-73.54722222,1
63.14,-73.54722222,1
62.65388889,-73.51916667,1
62.65388889,-73.51916667,1
62.65388889,-73.51916667,1
63.21166667,-73.95111111,1
63.12,-74.38527778,1
63.12,-74.38527778,1
62.6575,-76.44972222,1
62.6575,-76.44972222,1
62.6575,-76.44972222,1
69.75,-129,1
69.75,-129,1
69.75,-129,1
69.75,-129,1
69.75,-129,1
69.75,-129,1
69.75,-129,1
69.75,-129,1
69.75,-129,1
69.75,-129,1
69.75,-129,1
69.75,-129,1
69.75,-129,1
69.75,-129,1
70.15027778,-124.6669444,1
70.15027778,-124.6669444,1
69.39166667,-125.675,1
69.39166667,-125.675,1
69.10638889,-105.0366667,1
75.95,-79.43333333,1
69.15833333,-105.8783333,1
69.14333333,-105.8833333,1
68.98,-106.4633333,1
69.16666667,-105.845,1
69.16666667,-105.845,1
69.155,-106.005,1
63.39166667,-60.66666667,1
69.25,-138.5,1
69.75,-130.3333333,1
69.75,-130.3333333,1
69.75,-130.3333333,1
69.75,-130.3333333,1
69.75,-130.3333333,1
69.75,-130.3333333,1
61.2,-62.18333333,1
61.2,-62.18333333,1
61.6,-61.61666667,1
62.63333333,-61.18333333,1
62.63333333,-61.18333333,1
62.83333333,-61.75,1
62.76666667,-60.2,1
62.76666667,-59.1,1
62.76666667,-59.1,1
62.76666667,-59.1,1
62.76666667,-59.1,1
63.08333333,-60.4,1
63.08333333,-60.4,1
63.4,-60.26666667,1
63.4,-60.26666667,1
63.4,-60.26666667,1
63.86666667,-61.06666667,1
63.38333333,-58.88333333,1
64.13333333,-58.11666667,1
64.03333333,-59.2,1
64.58333333,-59.71666667,1
64.95,-58.51666667,1
66.3,-59.41666667,1
62.16666667,-92.58333333,1
61.05,-93.53333333,1
74.68333333,-94.83333333,1
71.765,-127.1572222,1
71.76333333,-127.1386111,1
71.75611111,-127.0997222,1
71.75083333,-127.0511111,1
71.75083333,-127.0511111,1
68.28333333,-59.45,1
68.36666667,-59.5,1
68.36666667,-59.5,1
62.24,-58.57166667,1
62.065,-60.10666667,1
62.36666667,-60.65,1
71.8525,-131.4902778,1
71.8525,-131.4903,1
71.8543,-131.4993,1
70.04277778,-138.8825,1
71.04277778,-134.8825,1
69.393739,-133.817481,1
52.9166666,-78.7833333,1
71.986421,-125.246741,1
67.850702,-115.093185,1
69.364347,-124.072929,1
69.393739,-133.817481,1
69.338656,-135.438127,1
68.88333333,-115.0833333,1
68.76666667,-114.7,1
68.76666667,-114.7,1
68.76666667,-114.7,1
68.625,-95.87777778,1
72.08333333,-125.7,1
68.58333333,-93.53333333,1
63.73333333,-68.56666667,1
65.08333333,-57.75,1
62.78333333,-57.93333333,1
63.28333333,-58.18333333,1
65.08333333,-58.5,1
65.08333333,-57.75,1
62.78333333,-57.93333333,1
63.28333333,-58.18333333,1
65.08333333,-58.5,1
65.08333333,-57.75,1
63.31666667,-58.25,1
62.78333333,-57.93333333,1
63.28333333,-58.18333333,1
65.08333333,-58.5,1
67.2,-87.33333333,1
67.81666667,-100.7333333,1
70.41666667,-78.6,1
70.31666667,-83.05,1
65.86666667,-65.8,1
70.13333333,-80.71666667,1
68.31666667,-67.33333333,1
66.81666667,-63.83333333,1
66.91666667,-63.41666667,1
70.5,-79.55,1
70.01666667,-71.56666667,1
63.73333333,-68.56666667,1
71.96666667,-79.25,1
62.83333333,-92.4,1
69.4,-106.3,1
68.26666667,-105.05,1
71.26388889,-116.8013889,1
69.11666667,-105.0333333,1
70.66666667,-92.63333333,1
68.36666667,-90.28333333,1
68.61388889,-90.54583333,1
67.81944444,-115.0638889,1
67.2,-87.33333333,1
68.03333333,-103.9666667,1
69.15,-107.0833333,1
69.70555556,-103.2791667,1
70.28333333,-111.5,1
68.28333333,-88.26666667,1
68.26666667,-105.05,1
71.26388889,-116.8013889,1
68.95,-108.5333333,1
68.58333333,-93.58333333,1
71.1,-104.4666667,1
69.45,-106.6666667,1
67.71666667,-102.2333333,1
69.65,-97.41666667,1
67.81666667,-100.5666667,1
74.13333333,-119.75,1
62.91666667,-90.8,1
65.91666667,-89.75,1
65.43333333,-88.66666667,1
72.5,-125.2333333,1
65.93333333,-90.93333333,1
63.31666667,-90.73333333,1
65.21666667,-84.8,1
61.88333333,-93.61666667,1
62.46666667,-92.33333333,1
63.73333333,-91.95,1
61.1,-93.98333333,1
62.05,-93.33333333,1
66.51666667,-86.73333333,1
64.51666667,-87.81666667,1
66.31666667,-84.4,1
63.53333333,-92.36666667,1
66.53333333,-85.5,1
63.03333333,-90.68333333,1
64.75,-87.48333333,1
61.29027778,-94.06666667,1
63.7,-91.4,1
62.15,-92.91666667,1
66.53888889,-86.76944444,1
65.63333333,-88.5,1
62.41666667,-92.675,1
63.75,-91.7,1
62.73333333,-91.98333333,1
63.75,-92.01666667,1
61.73333333,-93.25,1
65.88333333,-86.36666667,1
63.58333333,-91.63333333,1
63.9,-92.75,1
74.13333333,-119.75,1
61.61666667,-93.68333333,1
62.15833333,-92.56666667,1
62.25,-92.71666667,1
71.4,-73.21666667,1
63.58333333,-71.25,1
71.5,-72.91666667,1
70.2,-69.5,1
70.41666667,-78.6,1
71.9,-75.59722222,1
69.66666667,-76.41666667,1
70.31666667,-83.05,1
69.36666667,-75.95,1
65.66666667,-65.08333333,1
65.61666667,-67.7,1
66.04583333,-64.95833333,1
70.13333333,-80.71666667,1
69.91666667,-67.21666667,1
71.65,-84.6,1
63.08333333,-66.16666667,1
68.35,-67.45,1
64.03333333,-65,1
66.91666667,-63.41666667,1
67.1,-62.63333333,1
70.46666667,-79.5,1
70.5,-71.15,1
70.58333333,-78.91666667,1
60.05,-77.21666667,1
60.05,-77.21666667,1
58.76666667,-94.16666667,1
51.96666667,-79.3,1
53.11666667,-79.78333333,1
55.38333333,-77.55,1
55.38333333,-76.9,1
54.675,-79.75,1
52.41666667,-78.71666667,1
58.1,-68.4,1
58.725,-94.11666667,1
53.9,-79.9,1
69.5,-123.5,1
69.75,-126,1
68.16666667,-108.8333333,1
67.81666667,-115.0666667,1
69.55,-139,1
69.25,-138.5166667,1
69.61666667,-140.8333333,1
69.55,-139.5,1
69.55,-139,1
69.25,-138.5166667,1
69.25,-138.5166667,1
69.25,-138.5166667,1
69.55,-139.5,1
69.25,-138.5166667,1
69.61666667,-140.8333333,1
69.55,-139.5,1
69.55,-139,1
69.25,-138.5166667,1
69.55,-139,1
69.25,-138.5166667,1
69.61666667,-140.8333333,1
69.55,-139.5,1
69.55,-139,1
69.25,-138.5166667,1
69.25,-138.5166667,1
69.45,-133.0333333,1
62.85,-69.88333333,1
73.31666667,-85.26722222,1
73.46666667,-84.6,1
73.53333333,-84.31666667,1
73.7,-84.51666667,1
73.68333333,-84.71666667,1
73.53333333,-84.06666667,1
73.65,-83.88333333,1
73.6,-83.78333333,1
73.53333333,-83.93333333,1
73.61666667,-84.71666667,1
73.65,-84.33333333,1
73.03333333,-85.38333333,1
74.7,-94.83333333,1
74.78333333,-95.3,1
74.68333333,-94.83333333,1
74.75,-93.48333333,1
74.71666667,-94.75,1
74.66666667,-91.3,1
74.58333333,-91.2,1
74.65,-91.16666667,1
74.75,-91.25,1
74.73333333,-90.76666667,1
74.63333333,-93.66666667,1
74.66666667,-92,1
74.775,-95.31666667,1
74.74583333,-95.26666667,1
74.74166667,-95.05,1
74.67638889,-94.85,1
74.74166667,-93.5,1
74.725,-91.8,1
74.68333333,-91.7,1
74.69027778,-91.31666667,1
74.64166667,-91.33333333,1
74.6375,-91.03333333,1
74.73055556,-90.78333333,1
53,-80.83333333,1
58.76666667,-94.16666667,1
58.76666667,-94.16666667,1
58.76666667,-94.16666667,1
58.76666667,-94.16666667,1
58.76666667,-94.16666667,1
58.76666667,-94.16666667,1
58.76666667,-94.16666667,1
60.85,-94.35,1
55.36666667,-77.75,1
68.88333333,-137.1333333,1
69.58333333,-139.0833333,1
69.58333333,-139.0833333,1
60.41666667,-68.13333333,1
58.53333333,-68.16666667,1
58.78333333,-70.06666667,1
58.93333333,-69.08333333,1
59.98333333,-70.03333333,1
60.03333333,-69.66666667,1
61.25,-71.55,1
61.17777778,-82.98611111,1
59.31666667,-69.63333333,1
61.06666667,-69.56666667,1
60.03333333,-69.66666667,1
61.63333333,-71.96666667,1
56.25,-79.25,1
56.25,-79.25,1
58.1,-68.4,1
58.1,-68.4,1
62.21666667,-75.65,1
53.83333333,-79.10277778,1
53.79444444,-79.0625,1
53.83333333,-79.10277778,1
53.79444444,-79.0625,1
53.79444444,-79.0625,1
53.84166667,-79.14166667,1
53.83333333,-79.10277778,1
53.84166667,-79.14166667,1
53.79444444,-79.0625,1
53.84166667,-79.14166667,1
69.71666667,-103.3,1
69.71666667,-103.3,1
69.71666667,-103.3,1
69.71666667,-103.3,1
61.16666667,-93.85,1
60.4,-64.85,1
60.4,-64.85,1
71.96666667,-79.25,1
65.61666667,-67.7,1
65.86666667,-65.8,1
70.13333333,-80.71666667,1
64.03333333,-65,1
66.81666667,-63.83333333,1
67.03333333,-62.73333333,1
72,-78.41666667,1
70.5,-79.55,1
70.01666667,-71.56666667,1
68.38333333,-90.28333333,1
68.75,-90.13333333,1
69.65,-97.41666667,1
65.25,-84.91666667,1
67.81666667,-115.0666667,1
62.75,-92.16666667,1
69.38333333,-81.8,1
72.68333333,-78,1
62.16666667,-93,1
62.17083333,-92.57777778,1
62.05,-93.33333333,1
62.41666667,-92.61666667,1
61.73333333,-93.26666667,1
61.88333333,-93.61666667,1
62.31666667,-93.05,1
62.41666667,-92.61666667,1
63.33888889,-90.70138889,1
63.68333333,-92,1
63.9,-92.75,1
63.75,-92.03333333,1
63.58333333,-92.25,1
72.5,-125.2333333,1
63.55,-92.4,1
63.76666667,-91.66666667,1
64.03333333,-89.75,1
61.1,-93.98333333,1
61.63333333,-93.58333333,1
62.83333333,-92.4,1
68.38333333,-90.28333333,1
68.75,-90.13333333,1
68.26666667,-86.9,1
68.58333333,-93.53333333,1
66.53333333,-86.78333333,1
70.41666667,-78.6,1
72.13333333,-84.38333333,1
70.5,-79.55,1
70.66666667,-92.63333333,1
62.31666667,-93.05,1
62.83333333,-92.4,1
68.36666667,-90.28333333,1
68.61388889,-90.54583333,1
67.81944444,-115.0638889,1
69.4,-106.3,1
68.03333333,-103.9666667,1
69.15,-107.0666667,1
69.70555556,-103.2791667,1
68.33611111,-90.10833333,1
68.95,-108.5333333,1
68.58333333,-93.58333333,1
67.71666667,-102.2333333,1
69.65,-97.41666667,1
74.13333333,-119.75,1
68.36666667,-104.9666667,1
62.91666667,-90.8,1
65.91666667,-89.75,1
65.43333333,-88.66666667,1
63.55,-92.45,1
63.71666667,-92,1
65.21666667,-84.8,1
61.88333333,-93.61666667,1
62.46666667,-92.33333333,1
61.1,-93.98333333,1
62.05,-93.33333333,1
66.31666667,-84.4,1
63.53333333,-92.36666667,1
66.53333333,-85.5,1
63.03333333,-90.68333333,1
61.28333333,-94.05,1
62.15,-92.91666667,1
66.53888889,-86.76944444,1
65.63333333,-88.5,1
62.41666667,-92.675,1
63.75,-91.7,1
62.73333333,-91.98333333,1
63.75,-92.01666667,1
61.73333333,-93.25,1
63.85,-92.8,1
74.13333333,-119.75,1
61.61666667,-93.68333333,1
62.15833333,-92.56666667,1
70.41666667,-78.6,1
70.31666667,-83.05,1
71.96666667,-79.25,1
65.61666667,-67.7,1
66.04583333,-64.95833333,1
70.13333333,-80.71666667,1
64.03333333,-65,1
66.81666667,-63.83333333,1
66.91666667,-63.41666667,1
67.1,-62.63333333,1
70.46666667,-79.5,1
70.5,-71.15,1
70.58333333,-78.91666667,1
69.05,-105.1166667,1
69.11666667,-105.0166667,1
68.5,-106.0833333,1
69.16111111,-105.9902778,1
69.25833333,-103.0166667,1
69.96666667,-101.4,1
71.26388889,-116.8013889,1
71.33333333,-117,1
70.65,-117.725,1
62.31666667,-93.05,1
63.68333333,-92,1
63.58333333,-92.25,1
64,-89.75,1
66.33333333,-86,1
62.83333333,-92.4,1
62.86666667,-92.11666667,1
72.65,-85.71666667,1
62.83333333,-66.58333333,1
70.5,-79.46666667,1
69.38333333,-81.8,1
63.74138889,-68.50972222,1
72.13333333,-84.38333333,1
65.2,-66.95,1
70.4,-79.55,1
72.8,-77,1
70.1,-77.65,1
63.73333333,-68.56666667,1
69.73333333,-67.1,1
68.26666667,-86.9,1
68.625,-95.88194444,1
70.11666667,-92.81666667,1
70.13333333,-92.41666667,1
68.88333333,-90.08333333,1
69.40694444,-93.83333333,1
60.41666667,-64.83333333,1
68.91777778,-108.5305556,1
68.70638889,-109.3608333,1
68.93694444,-108.5122222,1
69.16277778,-105.9283333,1
69.09972222,-105.1230556,1
68.59555556,-105.7777778,1
68.255,-104.9011111,1
68.04027778,-103.9944444,1
69.6975,-103.4169444,1
69.29472222,-102.9691667,1
69.91694444,-101.4255556,1
67.68805556,-102.2208333,1
68.84166667,-135.9416667,1
68.84166667,-135.9416667,1
68.86666667,-136.05,1
69.49583333,-132.9375,1
69.49583333,-132.9375,1
69.49583333,-132.9375,1
72.05,-94.61666667,1
72.75,-94.56666667,1
72.68333333,-94.51666667,1
63.15,-69.71666667,1
72.73333333,-94.4,1
68.95,-108.5333333,1
69.16666667,-107.0666667,1
69.45,-106.6666667,1
69.4,-106.3,1
69.11666667,-105.0333333,1
69.05,-105.1166667,1
69.70555556,-103.2791667,1
68.03333333,-103.9666667,1
67.71666667,-102.2333333,1
62.48888889,-64.38333333,1
62.53888889,-64.25,1
62.98333333,-64.8,1
63.4,-64.675,1
62.60833333,-64.66666667,1
62.53333333,-64,1
62.2,-65.33333333,1
62.23333333,-65.83333333,1
62.8,-64.85,1
62.48888889,-64.38333333,1
62.48888889,-64.38333333,1
62.98333333,-64.8,1
62.98333333,-64.8,1
62.53888889,-64.25,1
62.48888889,-64.38333333,1
62.51666667,-64.66666667,1
62.53888889,-64.25,1
62.98333333,-64.8,1
62.98333333,-64.8,1
62.48888889,-64.38333333,1
63.4,-64.675,1
62.60833333,-64.66666667,1
62.53333333,-64,1
62.49166667,-64.33333333,1
62.23333333,-65.83333333,1
62.8,-64.85,1
63.4,-64.675,1
62.60833333,-64.66666667,1
62.53333333,-64,1
62.49166667,-64.33333333,1
62.2,-65.33333333,1
62.23333333,-65.83333333,1
62.51666667,-64.66666667,1
62.48888889,-64.38333333,1
63.4,-64.675,1
62.60833333,-64.66666667,1
62.53333333,-64,1
62.2,-65.33333333,1
62.23333333,-65.83333333,1
62.8,-64.85,1
62.53888889,-64.25,1
62.51666667,-64.66666667,1
63.41111111,-64.6,1
62.48888889,-64.38333333,1
62.53888889,-64.25,1
62.98333333,-64.8,1
62.95833333,-65.18333333,1
63.4,-64.675,1
62.23333333,-65.83333333,1
62.53333333,-64,1
62.97222222,-65.25,1
62.48888889,-64.38333333,1
62.97222222,-65.25,1
62.53888889,-64.25,1
62.98333333,-64.8,1
62.51666667,-64.66666667,1
62.48888889,-64.38333333,1
63.4,-64.675,1
62.60833333,-64.66666667,1
62.53333333,-64,1
62.53333333,-64.23333333,1
62.23333333,-65.83333333,1
62.8,-64.85,1
66.61666667,-67.86666667,1
66.3,-67.6,1
66.55356389,-67.93192778,1
61.10833333,-94.05833333,1
61.29027778,-94.06666667,1
61.73333333,-93.25,1
62.05,-93.33333333,1
62.15833333,-92.56666667,1
62.25,-92.71666667,1
62.41666667,-92.675,1
62.73333333,-91.98333333,1
62.83333333,-92.4,1
62.86666667,-92.11666667,1
62.46666667,-92.33333333,1
63.71666667,-92,1
63.71111111,-91.73333333,1
63.64722222,-90.55694444,1
63.69861111,-90.62083333,1
69.5,-132.75,1
69.33333333,-132.5,1
69.525,-130.9,1
70.21666667,-112.9666667,1
69.33333333,-132.5,1
69.525,-130.9,1
69.33333333,-135,1
69.33333333,-132.5,1
69.525,-130.9,1
69.33333333,-135,1
68.98333333,-137.3666667,1
66.38333333,-64.31666667,1
69.2302777,-138.44,1
69.5625,-139,1
69.6022222,-140.1527778,1
69.05,-105.0833333,1
70.71666667,-117.7166667,1
59.46666667,-65.3,1
59.68333333,-65.95,1
61.08333333,-69.56666667,1
61.25,-65.53333333,1
63.2,-68.18333333,1
52.75,-79.16666667,1
63.66666667,-68.43333333,1
52.75,-79.16666667,1
61.3,-64.88333333,1
52.75,-79.16666667,1
63.66666667,-68.43333333,1
65.45,-62.7,1
61.3,-64.88333333,1
67.88333333,-107.95,1
69.42666667,-130.9166667,1
69.16666667,-105.9833333,1
69.16666667,-105.9833333,1
63.66666667,-68.43333333,1
60.38333333,-64.9,1
72.08333333,-80.83333333,1
53.11666667,-79.86666667,1
61.4,-65.56666667,1
52.75,-79.16666667,1
63.66666667,-68.45,1
63.3,-68.28333333,1
65.45,-62.7,1
52.91666667,-78.78333333,1
65.45,-62.7,1
63.66666667,-68.43333333,1
61.3,-64.88333333,1
63.66666667,-68.43333333,1
61.3,-64.88333333,1
61.3,-64.88333333,1
69.51,-133.45,1
61.3,-64.88333333,1
61.3,-64.88333333,1
53.11666667,-79.86666667,1
62.73333333,-65.575,1
62.6,-65.3,1
61.3,-64.88333333,1
70.10138889,-129.2416667,1
63.2,-68.18333333,1
53.11666667,-79.86666667,1
52.75,-79.16666667,1
69.11666667,-105.8666667,1
65.45,-62.7,1
52.75,-79.16666667,1
70.68333333,-127.7166667,1
63.66666667,-68.43333333,1
61.3,-64.88333333,1
63.3,-68.28333333,1
63.66666667,-68.45,1
69.16666667,-105.8833333,1
52.75,-79.16666667,1
53.11666667,-79.86666667,1
52.91666667,-78.78333333,1
56.91666667,-76.55,1
52.91666667,-78.78333333,1
52.91666667,-78.78333333,1
65.45,-62.7,1
69.42666667,-130.9166667,1
69.42666667,-130.9166667,1
62.16666667,-74.7,1
61.3,-64.88333333,1
63.66666667,-68.43333333,1
52.91666667,-78.78333333,1
53.11666667,-79.86666667,1
52.91666667,-78.78333333,1
53.11666667,-79.86666667,1
52.75,-79.16666667,1
61.3,-64.88333333,1
53.11666667,-79.86666667,1
53.3,-80,1
69.38166667,-125.675,1
69.27777778,-123.7152778,1
69.81666667,-122.7333333,1
69.42666667,-130.9166667,1
69.45,-130.9166667,1
69.46111111,-130.95,1
69.46666667,-130.9166667,1
70.5125,-128.4166667,1
63.72166667,-91.4,1
62.68333333,-65.73333333,1
62.71666667,-65.31666667,1
62.73333333,-65.58333333,1
62.98333333,-66.85,1
63.66666667,-68.43333333,1
63.66666667,-68.43333333,1
63.75833333,-68.48333333,1
63.75833333,-68.48333333,1
63.75833333,-68.48333333,1
63.75833333,-68.48333333,1
63.75833333,-68.48333333,1
63.75833333,-68.48333333,1
63.75833333,-68.48333333,1
63.75833333,-68.48333333,1
69.51666667,-138.8333333,1
69.51833333,-139.0833333,1
69.52,-139.075,1
69.54166667,-138.9166667,1
69.55166667,-138.9166667,1
69.56333333,-138.9166667,1
69.56833333,-138.915,1
69.56833333,-138.915,1
69.57,-138.9666667,1
69.61666667,-139.95,1
69.63333333,-138.5833333,1
69.575,-133,1
69.575,-133,1
69.61666667,-136.1083333,1
69.64166667,-133.0583333,1
69.64166667,-133.3866667,1
69.68666667,-132.9583333,1
69.725,-132.8,1
69.73333333,-132.85,1
69.745,-133.1416667,1
69.77666667,-132.7833333,1
69.7125,-130.2,1
69.72833333,-130.3666667,1
69.74333333,-130.3,1
69.74666667,-129.955,1
69.75,-130.425,1
69.75083333,-130.2666667,1
69.76166667,-130.4666667,1
69.775,-130.3166667,1
69.78666667,-130.3266667,1
69.8,-130.3333333,1
69.8,-130.3333333,1
69.845,-129.6016667,1
69.85,-129.325,1
69.88333333,-129.3902778,1
69.91666667,-129.4533333,1
69.95916667,-129.5366667,1
69.95916667,-129.5366667,1
70.10138889,-128.5102778,1
70.10138889,-128.7625,1
70.10138889,-128.9925,1
70.10138889,-129.2416667,1
70.29166667,-129.5722222,1
70.41666667,-128.92,1
69.41111111,-132.9766667,1
69.44166667,-132.985,1
69.826,-133.8733,1
69.6449,-133.4784,1
69.6504,-133.4673,1
69.7815,-133.3534,1
69.7869,-133.3519,1
69.8,-133.4833333,1
69.55,-138.9166667,1
69.58444444,-130.5,1
69.61666667,-130.5,1
69.67333333,-130.5833333,1
69.68,-130.5833333,1
69.695,-130.2333333,1
69.715,-130.275,1
69.73,-130.465,1
69.8,-130.3333333,1
69.1,-105.45,1
70.67333333,-127.8383333,1
68.13333333,-108.3333333,1
70.10138889,-128.7625,1
68.115,-108.1333333,1
69.155,-105.8983333,1
69.1675,-105.8816667,1
69.17,-105.845,1
69.17,-105.845,1
69.17,-105.845,1
69.17,-105.845,1
69.17,-105.845,1
69.46111111,-130.95,1
69.10333333,-105.06,1
69.10027778,-105.1,1
69.10333333,-105.0416667,1
69.10416667,-105.04,1
69.10416667,-105.2066667,1
69.10416667,-105.2066667,1
69.10416667,-105.2066667,1
69.105,-105.0333333,1
69.10555556,-105.0366667,1
69.10555556,-105.0416667,1
69.10555556,-105.0416667,1
69.10555556,-105.0416667,1
69.10638889,-105.0366667,1
69.10638889,-105.0366667,1
69.10666667,-105.0416667,1
69.11166667,-105.0233333,1
69.11166667,-105.0233333,1
69.11166667,-105.0416667,1
69.11166667,-105.0416667,1
69.11333333,-105.0283333,1
69.115,-105.0383333,1
69.10333333,-105.0416667,1
69.10416667,-105.04,1
69.10416667,-105.2066667,1
69.10416667,-105.2066667,1
69.10416667,-105.2066667,1
69.105,-105.0333333,1
69.10555556,-105.0366667,1
69.10555556,-105.0416667,1
69.10555556,-105.0416667,1
69.10555556,-105.0416667,1
69.10638889,-105.0366667,1
69.10666667,-105.0416667,1
69.11166667,-105.0233333,1
69.11166667,-105.0666667,1
69.11333333,-105.0283333,1
69.115,-105.0333333,1
69.115,-105.0383333,1
62.68333333,-65.73333333,1
62.73333333,-65.58333333,1
70.605,-127.9666667,1
70.63666667,-127.815,1
70.66666667,-127.7833333,1
70.67333333,-127.8383333,1
70.68333333,-127.7166667,1
67.875,-107.9533333,1
67.9,-107.85,1
69.12166667,-105.9383333,1
70.62833333,-127.3333333,1
62.68333333,-65.73333333,1
62.71666667,-65.31666667,1
62.73333333,-65.58333333,1
63.66666667,-68.43333333,1
69.63333333,-138.5833333,1
69.755,-132.4916667,1
68.115,-108.1333333,1
69.10166667,-105.87,1
69.10833333,-105.8666667,1
69.10833333,-105.8666667,1
69.10833333,-105.8666667,1
69.10833333,-105.8666667,1
69.11666667,-105.5333333,1
69.155,-105.8983333,1
69.15833333,-105.8783333,1
69.15833333,-105.8783333,1
69.15833333,-105.8783333,1
69.15833333,-105.8783333,1
69.15833333,-105.8783333,1
69.15833333,-105.8783333,1
69.16,-105.855,1
69.16166667,-105.8283333,1
69.16333333,-105.8333333,1
69.1675,-105.8816667,1
69.16833333,-105.845,1
69.17,-105.8383333,1
69.17,-105.845,1
69.17,-105.845,1
69.17,-105.845,1
69.17,-105.845,1
69.17,-105.845,1
69.17,-105.845,1
69.17166667,-105.8333333,1
69.17333333,-105.885,1
69.17666667,-105.8266667,1
69.18166667,-105.845,1
69.40416667,-130.9388889,1
69.40694444,-130.9236111,1
69.41111111,-130.9277778,1
69.4125,-130.9333333,1
69.42666667,-130.9166667,1
69.44166667,-130.925,1
69.45,-130.8333333,1
69.45,-130.9166667,1
69.45,-130.9333333,1
69.46111111,-130.95,1
69.46666667,-130.8833333,1
69.48333333,-130.9166667,1
69.48333333,-130.95,1
70.51666667,-128.3166667,1
70.51666667,-128.3166667,1
70.51666667,-128.3166667,1
67.69666667,-107.9166667,1
67.69666667,-107.9166667,1
70.35333333,-128.0066667,1
70.35333333,-128.0066667,1
70.36333333,-128.2216667,1
67.87333333,-109.97,1
69.22166667,-132.4633333,1
69.22166667,-132.4633333,1
69.22166667,-132.4633333,1
69.22166667,-132.4633333,1
69.22166667,-132.4633333,1
69.22166667,-132.4633333,1
69.22166667,-132.4633333,1
69.22166667,-132.4633333,1
69.23333333,-132.45,1
69.25833333,-131.9666667,1
69.25833333,-131.9666667,1
69.40833333,-132.1333333,1
69.40833333,-132.1333333,1
69.40833333,-132.1333333,1
69.41666667,-132.1333333,1
69.525,-131.3466667,1
69.57,-131.375,1
69.58666667,-131.1666667,1
69.58666667,-131.1666667,1
69.61166667,-131.0183333,1
69.61166667,-131.0183333,1
69.61166667,-131.0183333,1
69.61166667,-131.0183333,1
69.61666667,-131.0333333,1
69.61666667,-131.0333333,1
69.61666667,-131.0333333,1
69.61666667,-131.0333333,1
69.61666667,-131.05,1
69.625,-131.0433333,1
69.62833333,-131.0333333,1
69.62833333,-131.0333333,1
69.56833333,-138.915,1
69.56833333,-138.915,1
69.56833333,-138.915,1
67.15,-107.3,1
67.15,-107.3,1
69.68166667,-132.1383333,1
69.70666667,-132.1533333,1
69.34166667,-130.8833333,1
69.34166667,-130.8833333,1
69.56944444,-133.25,1
69.58333333,-133.075,1
69.59166667,-133.1583333,1
69.6,-133.1616667,1
69.6,-133.185,1
69.63333333,-133.0416667,1
69.66666667,-133.1166667,1
69.68055556,-132.9,1
69.70833333,-132.95,1
69.7375,-132.0983333,1
69.75,-130.5416667,1
69.78333333,-130.4,1
69.81666667,-130.15,1
69.82166667,-130.3166667,1
69.82166667,-130.3166667,1
69.82166667,-130.3166667,1
69.82166667,-130.3166667,1
69.82166667,-130.3166667,1
69.82166667,-130.3166667,1
69.82166667,-130.3166667,1
69.82166667,-130.3166667,1
69.83,-130.305,1
69.83,-130.305,1
69.83,-130.305,1
69.83,-130.305,1
69.64666667,-132.5466667,1
69.67,-132.7033333,1
69.67,-132.7033333,1
69.71333333,-132.5666667,1
69.71333333,-132.5666667,1
69.71333333,-132.5666667,1
69.71666667,-132.5633333,1
69.755,-132.4916667,1
69.79166667,-132.5983333,1
69.83,-132.6916667,1
69.87777778,-131.6111111,1
69.97777778,-131.5083333,1
69.52833333,-134.1583333,1
69.585,-134.1,1
69.90166667,-131.1316667,1
69.97166667,-131.3083333,1
69.44166667,-132.985,1
69.45583333,-133.0266667,1
69.45833333,-133,1
69.93333333,-128.8833333,1
67.69666667,-107.9166667,1
67.69666667,-107.9166667,1
69.38333333,-136.8333333,1
69.51666667,-137.2333333,1
69.56666667,-138.9166667,1
69.63333333,-137.6666667,1
69.8,-133.4833333,1
69.81666667,-135,1
69.81666667,-138.4166667,1
70.12,-125.06,1
70.12,-125.06,1
70.145,-124.565,1
70.145,-124.565,1
70.15027778,-124.6669444,1
67.725,-108.9166667,1
70.35166667,-128.125,1
70.35333333,-128.0066667,1
70.35333333,-128.0066667,1
70.35333333,-128.0066667,1
70.35333333,-128.0066667,1
70.35333333,-128.0066667,1
70.36333333,-128.2216667,1
69.22166667,-132.4633333,1
69.22166667,-132.4633333,1
69.25833333,-131.9666667,1
69.25833333,-131.9666667,1
69.36333333,-131.2583333,1
69.36333333,-131.2583333,1
69.40833333,-132.1333333,1
69.40833333,-132.1333333,1
69.40833333,-132.1333333,1
69.41666667,-132.1333333,1
69.48333333,-131.3583333,1
69.56666667,-131.5416667,1
69.57,-131.375,1
69.57,-131.375,1
69.58666667,-131.1666667,1
69.58666667,-131.1666667,1
69.61166667,-131.0183333,1
69.61166667,-131.0183333,1
69.61166667,-131.0183333,1
69.61166667,-131.0183333,1
69.61666667,-131.0333333,1
69.61666667,-131.0333333,1
69.61666667,-131.0333333,1
69.61666667,-131.0333333,1
69.62833333,-131.0333333,1
69.62833333,-131.0333333,1
69.62833333,-131.0333333,1
69.53166667,-138.9383333,1
69.55,-138.9166667,1
69.56833333,-138.915,1
69.56833333,-138.915,1
69.56833333,-138.915,1
69.56833333,-138.915,1
